Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_30,BB_Middle,BB_Upper,BB_Lower,Volatility_30,Cumulative_Return,Daily_Return_Outlier
2025-05-06,197.34988881133353,199.77928784710326,196.16505029893813,197.64857482910156,51216500,,197.64857482910156,197.64857482910156,197.64857482910156,,,,0.0,False
2025-05-07,198.30570335142838,198.574535944944,192.41139491378883,195.39837646484375,68536700,-0.011384844875322098,196.52347564697266,196.52347564697266,196.52347564697266,199.7057366917358,193.3412146022095,,-0.011384844875322098,False
2025-05-08,196.86199326420865,199.18188402861682,193.83517686729027,196.63299560546875,50478900,0.006318471846909812,196.5599822998047,196.5599822998047,196.5599822998047,198.81373151099046,194.3062330886189,,-0.005138307850238388,False
2025-05-09,198.1364339272832,199.6697443694255,196.6827629534363,197.66847229003906,36453900,0.00526603727610353,196.83710479736328,196.83710479736328,196.83710479736328,198.9853615471638,194.68884804756277,,0.00010067090518961486,False
2025-05-12,210.32994399020487,210.62903686932515,206.12274573806786,210.15048217773438,63775800,0.06314618483710666,199.4997802734375,199.4997802734375,199.4997802734375,211.55208582528272,187.44747472159227,,0.06325321272588313,True
2025-05-13,209.79158118866218,212.75257189298435,208.36592688565332,212.28399658203125,51909300,0.010152317435524472,201.63048299153647,201.63048299153647,201.63048299153647,216.63594576487253,186.6250202182004,,0.07404769685581747,False
2025-05-14,211.78552428530423,213.29095299553776,209.94114592781207,211.6858367919922,49325800,-0.002817733789027832,203.06696210588728,203.06696210588728,203.06696210588728,218.73265127325865,187.40127293851592,,0.07102131636935938,False
2025-05-15,210.31001909194578,212.31393091132972,208.90429308394448,210.80850219726562,45029500,-0.004144512490878882,204.94695172991072,204.03465461730957,204.03465461730957,219.53692612360663,188.5323831110125,,0.06658245514566907,False
2025-05-16,211.71573318604425,211.92510277199543,209.1335944967917,210.6190643310547,54737900,-0.0008986253601558358,207.12133571079798,204.7662556966146,204.7662556966146,219.9171307253293,189.6153806678999,,0.06562399710277789,False
2025-05-19,207.27923550566183,208.84446444770495,203.64029993754312,208.14659118652344,46140500,-0.011739075721298287,208.7661350795201,205.10428924560546,205.10428924560546,219.54777342811434,190.66080506309657,,0.05311455631035589,False
2025-05-20,207.03996203611737,207.83753801206538,204.40797196423648,206.232421875,42496600,-0.009196255872420789,209.98955644880022,205.2068467573686,205.2068467573686,218.92601603611809,191.4876774786191,0.3484467028570767,0.04342984538755501,False
2025-05-21,204.54755595275296,206.4118779017609,200.10109516487896,201.47689819335938,59211800,-0.023059049776969598,208.75047302246094,204.89601771036783,204.89601771036783,218.15281225203728,191.63922316869838,0.3558587696640301,0.019369344643987763,False
2025-05-22,200.1010778345708,202.1348820380274,199.09413231135568,200.7490997314453,46742400,-0.0036123171859415715,207.10263061523438,204.5770240196815,204.5770240196815,217.47620024961884,191.67784778974413,0.3402601642988677,0.015687059241508372,False
2025-05-23,193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710938,78432900,-0.030244309700308447,204.6728799002511,203.8699210030692,203.8699210030692,217.34542896590588,190.39441304023254,0.35449391529923896,-0.015031694736787338,False
2025-05-27,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,0.02529833309688767,203.07203674316406,203.58543294270834,203.58543294270834,216.7564107689313,190.41445511648539,0.358316858337259,0.009886361539638289,False
2025-05-28,199.98144837254895,202.11495545301858,199.29353925378823,199.8119659423828,45339700,0.001048913414074315,201.52816554478235,203.349591255188,203.349591255188,216.21308390193454,190.48609860844144,0.34528308212644593,0.010945644890947959,False
2025-05-29,202.9623758748587,203.19167383577107,197.90775006205254,199.3433837890625,51396800,-0.0023451155745869423,200.27056448800224,203.11393199247473,203.11393199247473,215.7196450810636,190.50821890388588,0.3338301736677854,0.008574860514053428,False
2025-05-30,198.7651407343476,201.3472946799051,196.18300200128658,200.24066162109375,70819900,0.004501166855784389,199.4145987374442,202.95430586073132,202.95430586073132,215.25842323452608,190.65018848693657,0.3235544500757258,0.013114624247776652,False
2025-06-02,199.67238359256916,201.51677709467234,199.51286535414474,201.08807373046875,35423300,0.004231968185255619,199.35905238560267,202.8560831170333,202.8560831170333,214.84415644387047,190.86800979019614,0.3141328378204788,0.017402093105610472,False
2025-06-03,200.73914706631285,203.1518034040851,200.35033086337637,202.6533203125,46381600,0.007783885702387527,199.63108389718192,202.84594497680663,202.84594497680663,214.51463106637735,191.17725888723592,0.30623958827957964,0.02532143471171433,False
2025-06-04,202.2943894332265,205.6142882803356,201.4868493484558,202.2046661376953,43604000,-0.00221389994554666,200.70638166155135,202.8154078892299,203.07374954223633,214.49037915104168,191.65711993343098,0.2983615089640865,0.023051475643238284,False
2025-06-05,202.8826044104843,204.12881205428334,199.54276184010462,200.0213165283203,55126100,-0.010797721195455523,200.76619829450334,202.68840373646128,203.30489654541014,214.2444406223416,192.36535246847868,0.2938132025033057,0.012004851040643194,False
2025-06-06,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700,0.01639832241390904,201.26467895507812,202.7150527290676,203.63831329345703,214.1184914047308,193.15813518218326,0.29159577152304295,0.02860003287244761,False
2025-06-09,203.76990423179717,205.3750202901374,199.41316716451473,200.8388214111328,72862600,-0.012112607174841306,201.47831290108817,202.63687642415366,203.7968307495117,213.98875459481022,193.6049069042132,0.2884020864483575,0.016141004734234743,False
2025-06-10,199.99141796230995,203.73004106569937,199.96151019448254,202.0551300048828,54672600,0.006056142857262303,201.7375226702009,202.61360656738282,203.39206314086914,213.15553565833892,193.62859062339936,0.28256658818566077,0.02229489982202737,False
2025-06-11,202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,60989900,-0.019193793028711492,201.32164437430245,202.4429649939904,202.68670959472655,211.7592399703261,193.614179219127,0.28399886778174077,0.002673183100535992,False
2025-06-12,198.47602627663701,199.07419684911244,196.7612432530472,198.5956573486328,43904600,0.0021129184846335747,200.74197823660714,202.3004721182364,202.0322006225586,210.2164102394344,193.84799100568281,0.27832086311277937,0.004791749803155554,False
2025-06-13,199.12405177447246,199.76210952406473,195.1062792678608,195.85400390625,51447300,-0.013805203391582088,199.8347407749721,202.07024111066545,201.28447570800782,208.79763480080481,193.77131661521082,0.27631097913079977,-0.009079604669060659,False
