Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_30,BB_Middle,BB_Upper,BB_Lower,Volatility_30,Cumulative_Return,Daily_Return_Outlier
2025-05-06,428.91639204817295,434.4043769104007,427.8942186382879,430.0179443359375,15104200,,430.0179443359375,430.0179443359375,430.0179443359375,,,,0.0,False
2025-05-07,430.54391525930873,434.79139692835327,427.83464541633373,430.0576477050781,23295300,9.232956359972455e-05,430.0377960205078,430.0377960205078,430.0377960205078,430.0939450636184,429.98164697739725,,9.232956359972455e-05,False
2025-05-08,434.60283673184324,440.29924790125443,432.3500938706748,434.8410339355469,23491300,0.01112266287088337,431.6388753255208,431.6388753255208,431.6388753255208,437.1853188390539,426.09243181198775,,0.01121601938509209,False
2025-05-09,436.6570993033328,437.3914674607305,432.5684058555715,435.3967590332031,15324200,0.0012779959899980042,432.5783462524414,432.5783462524414,432.5783462524414,438.46310456464136,426.69358794024146,,0.01250834940288792,False
2025-05-12,442.55201785730986,445.9559515066627,436.4388142071549,445.8468017578125,22821900,0.024001195479299575,435.23203735351564,435.23203735351564,435.23203735351564,448.147698950707,422.31637575632425,,0.036809760221329535,False
2025-05-13,444.37803887168343,447.24609694771215,441.9764112331301,445.72772216796875,23618800,-0.0002670863385679789,436.9813181559245,436.9813181559245,436.9813181559245,451.3650260023304,422.5976103095186,,0.036532842498680385,False
2025-05-14,444.73528972695,450.45150777480933,444.73528972695,449.4988098144531,19902800,0.008460518515972515,438.76953125,438.76953125,438.76953125,454.95424562696735,422.58481687303265,,0.0453024478050541,False
2025-05-15,448.16655392379437,453.55526390744575,447.82852124457236,450.512939453125,21992300,0.002256134202202942,441.6973876953125,440.2374572753906,440.2374572753906,457.3686593997199,423.10625515106136,,0.047660790409193465,False
2025-05-16,449.43915228561843,451.73580834700897,446.1383501578063,451.6463317871094,23849800,0.002515781978116305,444.781485421317,441.5051099989149,441.5051099989149,459.24329730300707,423.76692269482277,,0.050296476544883895,False
2025-05-19,448.27591363294266,456.9355998797858,448.1963586877965,456.2197570800781,21336500,0.010126120752209422,447.83558872767856,442.97657470703126,442.97657470703126,462.11531183616836,423.83783757789416,,0.06093190549199745,False
2025-05-20,452.9587181303489,455.69283539558984,451.69606398891386,455.5238342285156,15441800,-0.001525411472787952,450.7108851841518,444.1172346635298,444.1172346635298,463.7872819183841,424.4471874086755,0.12435029566844485,0.05931354779151321,False
2025-05-21,451.94462570262056,455.1360777634671,449.20055644956204,449.9561767578125,19216900,-0.012222538212808609,451.29793875558033,444.6038131713867,444.6038131713867,463.6590347279736,425.5485916147998,0.1461602433512179,0.04636604747428552,False
2025-05-22,452.32241705541014,457.5917944035942,451.27846319798533,452.23291015625,18025600,0.0050599003103872775,452.2272513253348,445.190666785607,445.190666785607,463.91903204826707,426.4623015229469,0.1394183731802455,0.05166055536267944,False
2025-05-23,447.3811293692874,451.06969358680703,446.3173019248347,447.5799560546875,16883500,-0.010288844524727003,451.95312935965404,445.361330304827,445.361330304827,463.40022789122736,427.3224327184266,0.14802150339310963,0.040840183415764786,False
2025-05-27,453.8435898996704,458.2877744248074,453.48565331857327,458.0292663574219,20974300,0.02334624274697772,453.02689034598217,446.205859375,446.205859375,464.77875897559477,427.6329597744052,0.16609045144256238,0.06513989099859807,False
2025-05-28,458.55619745791415,459.84867709346275,454.2909661144885,454.7184753417969,17086300,-0.007228339450783938,453.4657679966518,446.7378978729248,446.7378978729248,465.1789368146908,428.2968589311588,0.16719292044827475,0.05744069830388909,False
2025-05-29,458.884303233251,459.05333474747385,452.68035209769624,456.0308837890625,13974800,0.002886199964228675,453.4387860979353,447.28454410328584,447.28454410328584,465.7002256085388,428.8688625980329,0.16156280585528612,0.06049268360950766,False
2025-05-30,457.0648535034259,459.0135248792732,452.90900269221845,457.7011413574219,34770500,0.0036625974856825394,453.7498299734933,447.86324395073785,447.86324395073785,466.3916114946172,429.3348764068585,0.15643270339620005,0.06437684144608058,False
2025-06-02,454.4997588416313,459.44102500437896,454.25120274050374,459.3018493652344,16626500,0.003497277728137682,455.08492606026783,448.4652758146587,448.4652758146587,467.2209090734059,429.7096425559115,0.15176434504940836,0.06809926286801549,False
2025-06-03,458.8047753297213,461.4593680607732,458.1982826150306,460.2961120605469,15743800,0.0021647260874011476,456.23681204659596,449.05681762695315,449.05681762695315,468.06347716444975,430.05015808945654,0.14759570426658872,0.07041140520627986,False
2025-06-04,461.3201720094852,463.00041385639463,460.3458210681402,461.19091796875,14162700,0.0019439788535198232,458.18123517717635,449.63463192894346,450.61546630859374,468.10002935167665,433.1309032655108,0.14378346427575553,0.07249226234256723,False
2025-06-05,462.2745901279283,466.93750520910584,461.3499686746429,464.9788818359375,20131700,0.008213439856688876,459.17403738839283,450.3320978338068,452.36152801513674,468.08834994490667,436.6347060853668,0.14107315942156848,0.08130111303608212,False
2025-06-06,467.37496597576217,470.6061954238558,466.0725343793748,467.6632995605469,15285600,0.005773203535631932,461.02329799107144,451.08562834366506,454.00264129638674,468.8573258429699,439.1479567498036,0.13784073680769127,0.08754368444494487,False
2025-06-09,466.98725027602023,470.69568816704816,465.9134708467471,470.0196228027344,16469900,0.005038503650813819,463.02168927873885,451.87454477945965,455.7337844848633,469.4877929620188,441.9797760077078,0.1347282725714292,0.09302327726944015,False
2025-06-10,468.46859445832456,470.06928116822303,464.26301435042564,468.2001647949219,15375900,-0.003871025632851355,464.5215497698103,452.52756958007814,456.85145263671876,470.8532955777295,442.849609695708,0.13415681954950434,0.08879215614582692,False
2025-06-11,467.3053910772251,472.72392676786,466.94748481913814,469.890380859375,16399200,0.0036100287687712562,466.03419712611606,453.1953700138972,458.05958557128906,472.1892832489115,443.9298878936666,0.13133217350204027,0.09272272715272578,False
2025-06-12,472.2764779222473,477.6453141185156,470.7851412769109,476.104248046875,18950600,0.013224078297018105,468.2925022670201,454.0438469780816,459.38985748291014,475.0524860739684,443.7272288918519,0.13213095909122674,0.10717297805352466,False
2025-06-13,473.65849556523114,476.412486495024,470.02958222474376,472.21685791015625,16814500,-0.008164997797574847,469.86763654436385,454.6928830827986,460.47505340576174,476.55013677786536,444.3999700336581,0.1347533495995107,0.09813291312618322,False
2025-06-16,472.4653860858625,477.91374692205306,472.25660744971805,476.3727111816406,15626100,0.00880073043109153,471.49532645089283,455.44046336206895,461.7113723754883,478.7046153433739,444.71812940760265,0.13318440751777819,0.10779728487211604,False
2025-06-17,472.65428568792316,475.97499162724574,471.3419021646973,475.279052734375,15414100,-0.0022958041499749893,472.58329119001115,456.10174967447915,462.6643371582031,480.4787029188843,444.8499713975219,0.1319720485136648,0.10525399926817558,False
2025-06-18,475.2392860574369,478.2219594008936,471.71972301658775,477.4663391113281,17526500,0.0046021097802841915,473.64710780552457,457.68336283365886,463.76146240234374,482.40752327669543,445.11540152799205,0.12971675955427572,0.11034049950790581,False
2025-06-20,479.44488246554124,480.667759158903,474.1158234691147,474.64276123046875,37576200,-0.0059136689847386625,474.5674787248884,459.16953328450523,464.99579162597655,483.05303635332666,446.93854689862644,0.13224205042102408,0.10377431333346676,False
2025-06-23,475.4480376949825,484.9329468840925,469.78097686904323,483.19305419921875,24864000,0.018014164898636942,476.46786063058033,460.78126729329426,466.543798828125,485.28933645696304,447.7982611992869,0.1371881904492612,0.12365788582473569,False
2025-06-24,486.1260232932434,489.0092679302753,483.9884166007436,487.279296875,22305600,0.008456749616472248,478.06429617745533,462.51068522135415,468.5287658691406,487.22669017364314,449.8308415646381,0.13772875514819025,0.13316037921973,False
2025-06-25,489.1981971647186,491.70363180611855,486.5635084927723,489.4268493652344,17495100,0.004407231138295886,480.52286638532365,463.9633534749349,470.09864501953126,490.29691886988945,449.90037116917307,0.12374835036494693,0.13815447892771027,False
2025-06-26,490.13278082199906,495.1635541172166,489.9637493151316,494.57696533203125,21578900,0.010522749157461098,483.12347412109375,465.59166158040364,472.091569519043,493.71544692015567,450.4676921179303,0.12510866390014727,0.15013099301190747,False
