Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_30,BB_Middle,BB_Upper,BB_Lower,Volatility_30,Cumulative_Return,Daily_Return_Outlier
2025-05-09,117.32235248570746,118.20215005190205,115.18285724943865,116.62252044677734,132972200,,116.62252044677734,116.62252044677734,116.62252044677734,,,,0.0,False
2025-05-12,121.94126742822685,122.97102355957031,120.25166311897564,122.97102355957031,225023300,0.05443633946918691,119.79677200317383,119.79677200317383,119.79677200317383,128.77491120605345,110.8186328002942,,0.05443633946918691,False
2025-05-13,124.95056035306071,131.18908818741485,124.44067836400953,129.89938354492188,330430100,0.0563414029159095,123.16430918375652,123.16430918375652,123.16430918375652,136.4453924123348,109.88322595517825,,0.11384476212039707,False
2025-05-14,133.16861033831793,135.40808800730593,131.6489642323906,135.30810546875,281180800,0.0416377797663503,126.20025825500488,126.20025825500488,126.20025825500488,142.48102101439991,109.91949549560987,,0.16022278501946907,False
2025-05-15,134.258351724734,136.2678878895653,132.6287461607251,134.79823303222656,226632600,-0.003768232765931301,127.91985321044922,127.91985321044922,127.91985321044922,143.98028792550502,111.85941849539341,,0.15585079550517866,False
2025-05-16,136.18791721457987,136.31789147723805,133.42857277146337,135.36810302734375,226542500,0.004227577634351887,129.16122817993164,129.16122817993164,129.16122817993164,144.76040553471017,113.56205082515311,,0.16073724447690418,False
2025-05-19,132.35879696756518,135.83797251007488,132.35879696756518,135.53805541992188,193154600,0.0012554832990736564,130.07220349993025,130.07220349993025,130.07220349993025,145.10600344306837,115.03840355679213,,0.16219453070195766,False
2025-05-20,134.2583677555072,134.5483080029045,132.58876287408052,134.34835815429688,161514200,-0.00877758841927534,132.6044660295759,130.60672283172607,130.60672283172607,144.84996729347512,116.36347836997703,,0.15199326544832292,False
2025-05-21,133.02864907239967,137.36762292180558,130.55922977564506,131.76895141601562,270608700,-0.0191993915944908,133.86131286621094,130.73585934109158,130.73585934109158,144.0817053527666,117.39001332941658,,0.1298756956307643,False
2025-05-22,132.19884131725317,134.21836966107523,131.51900885300861,132.7987060546875,187344000,0.0078148503695743,134.27550179617745,130.94214401245117,130.94214401245117,143.59218598764895,118.2921020372534,,0.13870550512833746,False
2025-05-23,129.96937433382988,132.64873565144939,129.12957588399638,131.25906372070312,198821300,-0.01159380523896325,133.6970672607422,130.97095489501953,130.97095489501953,142.97336001744526,118.9685497725938,0.4442538000788991,0.12550357527734435,False
2025-05-27,134.1183754403962,135.6280293045703,133.27857708527512,135.4680633544922,192953600,0.03206635423474524,133.79275730678015,131.34571393330893,131.34571393330893,143.08040181716976,119.6110260494481,0.4320102125415845,0.16159437161465995,False
2025-05-28,135.9979578766118,137.2176717346689,134.75824445795843,134.7782440185547,304021100,-0.005092117794083917,133.708491734096,131.60975470909705,131.60975470909705,143.0050594313862,120.21444998680789,0.421133062323165,0.15567939624545324,False
