Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_30,BB_Middle,BB_Upper,BB_Lower,Volatility_30,Cumulative_Return,Daily_Return_Outlier
2025-05-09,436.6570993033328,437.3914674607305,432.5684058555715,435.3967590332031,15324200,,435.3967590332031,435.3967590332031,435.3967590332031,,,,0.0,False
2025-05-12,442.551987565255,445.9559209816134,436.43878433354007,445.8467712402344,22821900,0.02400112538787713,440.62176513671875,440.62176513671875,440.62176513671875,455.40031412686676,425.84321614657074,,0.02400112538787713,False
2025-05-13,444.37800844651383,447.24606632617565,441.9763809723924,445.7276916503906,23618800,-0.0002670863568496884,442.32374064127606,442.32374064127606,442.32374064127606,454.32221565039526,430.32526563215686,,0.023727628657887356,False
2025-05-14,444.73528972695,450.45150777480933,444.73528972695,449.4988098144531,19902800,0.008460587562103772,444.1175079345703,444.1175079345703,444.1175079345703,456.2607043562783,431.9743115128623,,0.032388965899892375,False
2025-05-15,448.16655392379437,453.55526390744575,447.82852124457236,450.512939453125,21992300,0.002256134202202942,445.39659423828124,445.39659423828124,445.39659423828124,457.3679830444705,433.42520543209196,,0.034718173955835985,False
2025-05-16,449.4391826540583,451.735838870633,446.13838030321216,451.6463623046875,23849800,0.0025158497177424355,446.43822224934894,446.43822224934894,446.43822224934894,458.29954822420285,434.576896274495,,0.03732136938172581,False
2025-05-19,448.27591363294266,456.9355998797858,448.1963586877965,456.2197570800781,21336500,0.010126052498360183,447.83558436802457,447.83558436802457,447.83558436802457,460.94725588012864,434.7239128559205,,0.047825340025756,False
2025-05-20,452.9587181303489,455.69283539558984,451.69606398891386,455.5238342285156,15441800,-0.001525411472787952,450.7108808244978,448.79661560058594,448.79661560058594,462.09740896982646,435.4958222313454,,0.04622697523060282,False
2025-05-21,451.944595050179,455.1360468945702,449.2005259832327,449.9561462402344,19216900,-0.012222605207279247,451.29793439592635,448.92545233832465,448.92545233832465,461.3911964717292,436.4597082049201,,0.03343935595515313,False
2025-05-22,452.32244757902833,457.5918252828005,451.27849365115543,452.2329406738281,18025600,0.005060036300466919,452.22725568498885,449.256201171875,449.256201171875,461.193725292238,437.31867705151194,,0.03866859661061728,False
2025-05-23,447.38115987330883,451.06972434232773,446.3173323563206,447.5799865722656,16883500,-0.010288843830415284,451.95313807896207,449.10381802645594,449.10381802645594,460.47376707313896,437.7338689797729,0.16444545233779673,0.02798189762853398,False
2025-05-27,453.8435596609756,458.2877438900054,453.48562310372705,458.02923583984375,20974300,0.0233461047881125,453.02689470563615,449.8476028442383,449.8476028442383,461.8508425007492,437.84436318772737,0.1843856648919658,0.05198127073085246,False
